ubigeo;aet;pet;pr;ro;soil;tmmn;tmmx;vs
110206;0.025197;103.125192;0.240635;0;0.1;13.935471;24.461801;32.640819
110207;0.046847;107.941976;0.11648;0.003802;0.191362;11.836667;24.252701;29.967701
110208;6.245127;101.866915;2.251142;0.579644;7.95754;4.265828;18.984582;29.362466
110209;19.122137;88.257352;4.796311;1.356593;22.694614;-0.904284;13.554871;33.016021
110210;0.023431;99.181009;0.145819;0;0.1;14.554615;24.326154;34.479726
110211;0.018397;97.360196;0.083113;0;0.1;14.598039;24.078431;35.569521
110301;0.013712;120.835521;0.001482;0.000495;0.119982;11.590912;26.396662;29.424116
110302;0.000011;118.801348;0;0;0.05533;13.064466;25.6078;33.89859
110303;0.044071;120.133028;0.008628;0.002251;0.153171;10.821984;26.331807;26.43352
110304;0.002096;118.650366;0;0;0.052564;11.259561;25.113818;36.739007
110305;0.012681;122.157564;0.004791;0;0.166991;9.96245;26.19747;27.576399
110401;0.003419;117.879272;0;0;0.105292;11.390146;26.474635;25.156569
110402;0.001749;118.34129;0;0;0.101181;12.39147;26.630643;26.522244
110403;0.098653;116.526075;0.023895;0.013572;0.219115;10.39348;25.616512;24.511613
110404;0.014927;116.460264;0.013078;0;0.15028;11.667922;26.062011;26.209946
110405;0.780033;110.890836;0.207552;0.187366;0.90172;6.687437;22.094472;25.344975
110501;0.008188;103.065454;0;0;0.1;14.763542;24.040625;35.305506
110502;3.259522;107.928285;0.909609;0.257473;5.207797;6.752217;21.915328;25.396292
110503;0.215335;110.302709;0.060536;0.025706;0.517071;10.782088;24.43332;25.893636
110504;0.010106;105.867742;0.007743;0;0.1;13.244296;24.825178;29.460549
110505;0;1108.666667;0;0;1;127.5;240;340.333333
110506;0;105.520762;0;0;0.1;14.233992;24.618191;31.659118
110507;0.456464;1006.333333;0;0;1;146;244.5;342.666667
110508;0.003279;104.775636;0;0;0.1;14.216453;24.579915;32.347962
120101;55.350876;92.773445;47.294381;1.429368;20.399794;1.255466;15.576259;31.723687
120104;34.428381;95.846792;35.175798;1.102579;9.66053;3.124528;17.469811;27.511321
120105;35.909842;93.94978;34.345302;1.417053;9.36811;1.280388;15.569417;30.328835
120106;38.107128;94.49754;34.000399;1.593714;9.568585;1.998742;16.196855;29.418553
120107;39.416817;96.2356;35.79548;1.178526;10.770476;3.966667;18.172973;26.840541
120108;32.691033;86.287132;27.373019;1.477771;11.0441;-1.681625;12.540528;34.659438
120111;36.974052;95.949669;33.256498;1.240881;9.91879;2.691617;16.932335;28.841018
120112;36.870467;95.845245;35.061198;1.14743;9.90634;2.816593;17.141319;28.107033
120113;40.655733;96.779572;36.674571;1.184665;10.611278;2.796499;17.113348;28.26302
120114;50.411951;94.841059;42.410529;1.3223;18.712991;2.242217;16.497797;30.382893
120116;33.916464;96.47139;30.982342;1.091265;9.631311;4.310194;18.565049;25.916505
120117;38.862727;98.332056;32.842137;1.138869;12.301364;4.437273;18.58;26.373636
120119;33.102163;97.250351;32.113006;1.101226;9.392158;5.044231;19.203846;24.925
120120;35.331922;94.72707;31.781486;1.439988;9.236163;2.256279;16.505581;28.797674
120121;30.082112;96.626663;27.286842;1.099045;8.984757;5.240517;19.465517;24.712069
120122;52.401809;97.70131;40.256509;1.284536;26.489649;2.433257;16.644266;31.069037
120124;61.540359;91.896976;51.709777;1.567102;51.045578;4.002789;18.446477;26.810193
120125;31.827778;97.552083;27.401727;1.093719;8.982477;5.275;19.383333;24.8375
120126;46.888662;95.142972;40.453078;1.300295;12.219336;2.301096;16.623136;29.244737
120127;53.716279;96.373727;40.5307;1.288134;26.637419;2.506202;16.679845;31.167442
120128;56.912249;94.533202;44.64051;1.349163;31.850091;1.276702;15.504614;32.666415
120129;38.357339;98.096997;33.180761;1.141271;11.699052;4.493578;18.650459;26.218807
120130;35.649904;98.133649;30.352019;1.091264;12.616939;4.696552;18.828736;25.754023
120132;41.516509;98.399506;32.79534;1.149611;14.224528;4.009434;18.181132;27.401887
120133;44.728569;94.723759;37.866299;1.265958;11.930619;2.823294;17.090448;28.698733
120134;31.804797;97.57233;27.144889;1.080481;9.203164;5.074419;19.15814;25.10814
120135;69.582467;94.699047;59.559341;1.859744;102.974049;6.646008;21.147422;22.556931
120136;29.955797;96.394269;27.234043;1.092352;9.002899;5.126087;19.382609;24.856522
120201;33.840183;97.637275;27.195996;1.066431;12.713151;4.812329;18.831507;25.506849
120202;36.683062;97.059893;31.049515;1.410795;11.076421;3.11375;17.2225;28.95625
120203;67.895162;93.029708;56.330213;1.599696;119.063602;3.476875;17.919038;27.212187
120204;35.661612;95.384211;29.214595;1.702752;9.925791;2.804964;16.899031;29.23293
120205;61.952863;91.011379;46.28202;1.47575;95.945099;3.946973;18.21917;27.330942
120206;65.007665;93.322756;51.637084;1.492137;117.885898;2.288933;16.588997;30.341549
120207;50.906796;96.294579;38.233373;1.230799;23.627601;2.994175;17.091262;30.053398
120208;34.238498;96.528796;29.200062;1.301659;9.675808;3.667606;17.767606;27.516901
120209;61.315922;91.133939;46.869527;1.486132;111.56859;6.036522;20.289783;23.470435
120210;32.929948;97.044687;26.996898;1.063355;12.614074;4.70625;18.70625;25.6375
120211;33.020204;97.595391;27.132335;1.055245;11.331496;4.466981;18.489623;26.237736
120212;34.75;97.41;27.358974;1.075;13.722222;4.7;18.7;25.6
120213;32.967802;97.778015;27.2789;1.07871;9.975702;4.567838;18.657568;25.977568
120214;32.509786;93.106687;27.157494;1.610662;8.590834;1.040055;15.078931;32.312343
120215;41.533529;96.690756;33.64983;1.134728;17.203616;3.951471;17.985294;27.266176
120301;72.087114;89.035394;72.781382;2.527174;85.236638;10.595393;23.977542;20.195212
120302;82.234146;91.835011;99.062314;3.396871;167.243923;13.848062;26.770523;16.688602
120303;84.33329;92.565494;107.043949;5.800783;215.608605;14.511772;27.305862;15.881945
120304;82.296294;92.809286;93.335649;3.125274;131.933388;14.004707;26.955916;16.774237
120305;67.785;87.618637;65.773753;2.346392;71.016929;9.143336;22.709055;21.713818
120306;70.488315;88.638794;67.011184;2.220561;118.608128;7.939635;21.781312;22.459499
120401;28.269231;95.204121;22.155872;0.981187;9.865934;4.146154;18.046154;26.646154
120402;33.971542;93.68365;27.032863;1.190191;11.21946;2.825403;16.770363;29.65121
120403;58.723249;94.3646;43.754676;1.438036;53.655277;2.366213;16.533874;31.376954
120404;31.026389;96.085909;27.100295;1.022901;11.641237;4.20625;18.141667;26.447917
120405;32.027236;84.954574;25.107521;1.581698;9.163647;-0.630457;13.345108;34.766794
120406;32.126314;91.758479;24.630478;1.719704;9.755975;1.785741;15.738889;31.534815
120407;35.375231;96.364012;28.381015;1.065367;14.33332;4.0625;17.991667;26.8125
120408;38.118336;96.774003;31.074563;1.075873;15.249158;3.645732;17.630488;28.011585
120409;30.233889;95.443492;27.568456;1.147674;10.379473;3.78;17.716667;27.335833
120410;29.827167;95.416292;24.250547;0.998656;10.919922;4.156;18.062;26.638
120411;31.51406;93.605543;26.840464;1.316895;9.90849;2.34697;16.27803;30.932955
120412;37.7087;95.726973;28.965467;1.076498;15.477399;3.451282;17.433333;28.161538
120413;35.076485;96.18798;27.247733;1.295227;12.273378;3.518966;17.550575;28.1
120414;32.471458;93.38749;25.851352;1.7292;9.729131;1.858389;15.828523;31.492617
120415;27.995407;93.878125;20.407631;0.975251;9.651359;3.314167;17.214167;28.292917
120416;37.041041;96.551162;29.996757;1.065351;14.844209;3.59322;17.557627;28.038983
120417;47.634566;97.112534;35.063439;1.191867;20.709518;2.962324;17.100704;29.842606
120418;57.342019;92.934126;43.010002;1.50141;48.852032;2.979147;17.098217;30.092713
120419;65.629143;88.642228;55.042198;1.85733;119.07625;6.164964;20.232397;24.210127
120420;33.534804;96.177249;27.096008;1.037894;12.094006;3.785294;17.798039;27.49902
120421;32.63621;95.876795;27.20814;1.309647;11.257659;3.6;17.607143;27.783929
120422;32.818491;95.202125;25.402599;1.05682;11.028373;3.10146;17.021168;28.99781
120423;36.595516;95.697797;27.276832;1.783309;10.600837;2.117956;16.15442;31.436464
120424;28.798551;95.100336;22.778175;0.997178;10.121748;3.923913;17.83913;26.934783
120425;31.114906;95.108678;26.886903;1.411553;10.056954;2.951408;16.909155;29.290845
120426;38.503279;91.867494;31.793135;1.743821;11.372736;1.349652;15.266681;32.784492
120427;53.744464;93.627654;39.764781;1.89127;25.705235;1.746913;15.796456;32.798857
120428;35.24725;96.6324;29.289698;1.077796;14.144967;4.274;18.299;26.413
120429;30.914015;95.236364;27.28397;1.027759;11.158732;3.786364;17.736364;27.136364
120430;28.94386;95.364474;26.546683;0.995709;10.14386;4.078947;17.978947;26.731579
120431;35.090834;94.969515;27.770563;1.66693;10.251191;2.382004;16.394124;30.398111
120432;30.139355;92.525974;24.031119;1.011676;10.151128;2.910448;16.815672;29.177985
120433;42.219044;96.122521;31.526319;1.513537;15.380998;2.746891;16.762953;30.443264
120434;28.441688;94.730239;24.545131;1.00195;9.654877;3.65443;17.556962;27.468354
120501;50.963846;74.60789;43.058674;1.915223;19.953059;-0.909994;12.641491;35.223591
120502;56.805831;73.573933;49.678409;2.07664;30.034055;-0.706659;12.715398;35.153092
120503;48.528193;73.179721;38.161077;1.808763;16.382009;-0.814907;12.592525;35.092314
120504;55.665179;80.820907;47.866939;1.889973;38.176389;3.524461;17.389903;28.669267
120601;86.522725;93.621669;110.111646;6.185962;234.700899;15.826912;28.479943;14.542876
120602;88.101693;95.554008;108.072378;3.645564;244.279897;15.82928;28.449628;14.863027
120603;80.251592;90.777021;92.094273;4.028725;220.662389;10.604291;24.435748;18.476535
120604;88.059498;96.953438;102.989958;6.070361;202.447434;16.882137;29.420557;13.794778
120605;75.441713;90.313414;77.097023;2.875823;232.777677;7.513048;21.609867;22.001373
120606;83.82885;94.768782;92.056786;4.132706;214.282871;12.761289;26.528922;16.762224
120607;87.78043;94.833073;110.678259;5.85276;231.312203;16.511164;28.876773;14.279296
120608;86.468367;94.335989;110.015113;6.287331;216.263388;15.305955;28.545671;13.610153
120701;38.696735;87.276693;30.653672;1.497322;12.021571;1.417058;15.248963;32.158734
120702;31.400196;88.462732;25.169212;1.139664;10.473733;3.55181;17.436765;28.552489
120703;42.731591;91.057011;33.414318;1.493601;13.570977;2.001178;15.951178;31.660604
120704;48.154846;80.797627;39.370072;1.688339;22.793438;3.316386;17.235454;28.763051
120705;43.321951;82.298738;33.507491;1.720522;14.286531;0.82472;14.54872;32.97776
120706;46.780795;83.937778;36.216559;1.471965;22.517;3.619729;17.655882;28.11
120707;44.440715;82.606322;36.541324;1.699854;16.146714;1.218326;14.950144;32.508153
120708;50.724116;79.243792;42.528583;1.922749;22.265474;0.703314;14.45453;32.949428
120709;45.760256;89.034735;34.576901;1.465009;17.658152;2.597514;16.602542;30.331638
120801;36.690219;84.691974;28.223849;1.647595;10.514758;0.352433;14.202657;33.62023
120802;32.368005;86.504643;25.890936;1.561522;9.354354;0.313346;14.248568;33.67819
120803;35.710556;78.185405;23.230644;1.689151;10.373712;-1.917449;11.962437;36.519353
120804;40.230554;67.250518;34.241047;1.908765;16.88851;-2.788728;10.778284;36.95073
120805;40.27594;69.305208;32.849504;2.164035;16.310421;-2.909649;10.770637;37.606257
120806;42.35046;77.327944;35.480543;1.791228;12.675091;-0.689713;12.974811;34.823071
120807;41.549895;65.590247;35.365621;1.490401;16.786512;-2.800663;10.629688;37.205975
120808;37.087426;79.34225;27.06813;1.740848;10.205459;-0.636451;13.094724;34.692566
120809;33.011333;73.79355;21.469136;1.689649;11.235608;-2.728072;11.1646;37.190008
120810;33.422435;71.023593;13.773562;2.273051;11.778526;-3.025429;10.746744;37.494506
120901;30.43841;96.674408;27.167235;1.084111;8.94677;5.031034;19.145977;25.050575
120902;36.086111;96.09375;31.409125;1.423054;9.647374;2.672937;16.818977;29.505281
120903;39.061838;95.240286;33.735851;1.621842;9.899841;1.919071;16.136919;30.183374
120904;32.425275;96.18455;27.314987;1.112893;9.09724;4.069231;18.151648;26.60989
120905;31.212;97.148833;27.391314;1.098584;8.936041;5.268;19.39;24.785
120906;35.50335;96.294497;30.728494;1.373384;9.59211;2.99902;17.207843;28.660784
120907;36.618629;94.791888;30.981546;1.676214;9.342268;1.245094;15.388208;31.970943
120908;30.26152;96.550702;27.299464;1.0953;8.961119;5.160294;19.335294;24.802941
120909;35.243811;91.235539;30.698232;1.607827;8.67171;-0.115726;14.018532;33.459765
130101;0.157051;90.56337;0;0;0.379487;16.232692;23.620513;41.501282
130102;0.289313;99.527887;0.25;0;0.428125;15.475;24.4175;38.695
130103;0.23907;94.362;0;0;0.4;15.915;24.05;39.99
130104;0.462558;102.505023;0.157755;0;1.315819;14.917339;24.426067;40.250698
130105;0.04684;95.701882;0;0;0.4;15.965882;23.944706;40.848235
130106;1.813518;106.461999;1.332548;0;2.784624;14.055132;24.559666;36.827983
130107;0.032432;92.355826;0;0;0.335135;16.178378;23.594595;42.282883
130108;5.344863;110.19956;3.117453;0.01626;9.568889;13.001301;25.090163;33.328943
130109;0.183368;101.279388;0.056459;0;0.356781;15.510736;24.265483;40.866638
130110;6.315955;112.275964;2.978026;0.038829;12.735623;12.320496;24.920496;33.595321
130111;0.045652;90.239938;0;0;0.304348;16.141304;23.445652;43.197826
130201;0.90929;110.663469;0.545094;0;2.654388;14.665385;26.214309;31.538213
130202;1.627629;110.126353;0.885421;0;3.861399;14.353378;25.570777;33.750879
130203;0.063256;101.402026;0;0;0.375689;15.189975;25.444236;37.774185
130204;0;97.456353;0;0;0.298476;15.226524;24.785976;42.942759
130205;0.023761;104.039377;0;0;0.322222;15.316667;25.820721;39.685586
130206;0.035125;106.375195;0;0;0.255962;15.431757;25.911169;42.398808
130207;0.012377;95.971139;0;0;0.336842;15.317332;24.39873;42.182759
130208;2.24142;112.352206;0.606343;0;5.551053;14.267599;26.158128;34.569948
130301;70.725945;91.425583;79.538131;4.522233;46.426529;6.926138;20.838788;28.033333
130302;69.356574;96.273626;71.194111;3.351067;37.13539;8.778045;22.655338;26.25188
130303;72.27753;90.644295;79.862895;4.11263;57.717982;5.983118;20.284825;29.042527
130304;62.277722;97.593163;59.106136;3.124902;22.344022;10.989221;24.130519;23.798377
130305;72.38584;86.325408;90.243249;4.759921;58.460076;4.869239;18.813535;30.132774
130306;67.40783;95.023512;65.249181;3.472219;27.663729;9.401474;22.984521;25.127764
130401;0.594191;117.70913;0.55272;0;0.588603;15.592515;27.292216;34.181437
130402;0.751903;118.876269;0.918334;0;0.36444;16.32434;27.517421;34.773878
130403;0.217942;116.025368;0.139746;0;0.133938;16.265472;26.995281;42.649365
130501;25.803881;96.471436;18.791968;0.973623;36.698412;4.189559;19.252637;35.762756
130502;40.142224;92.024467;28.034668;1.334686;112.675908;2.872652;17.824019;36.553222
130503;12.984291;102.603143;10.747025;0.506792;13.760387;4.990178;19.860397;37.81264
130504;20.359943;101.119225;14.719751;0.719728;37.808998;5.417863;20.156338;36.308264
130601;26.752231;101.926008;17.151579;1.016259;38.085109;5.82543;20.674201;34.075184
130602;36.238495;94.9573;24.797283;1.449004;73.428267;3.727208;18.802469;35.355677
130604;30.205685;103.841031;18.31397;1;40.212432;8.129104;22.672948;30.211194
130605;43.416145;100.115288;28.320744;1.480536;83.737643;7.042077;21.736521;30.451465
130606;21.01526;104.004124;13.457363;1.037468;33.200363;5.91462;20.690643;36.17134
130608;20.664781;96.41063;16.323799;1;23.413435;3.80102;18.926531;36.67483
130610;19.326859;104.504637;12.389463;1;25.752381;6.133708;20.946067;35.969317
130611;14.662497;104.5692;10.400465;0.543287;19.982128;6.439774;21.024718;36.409328
130613;20.515309;106.268459;11.449558;0.537358;33.627562;8.420955;22.36721;33.437798
130614;47.067691;97.73085;31.216362;1.560939;94.056404;5.74641;20.69641;31.699414
130701;0.453643;115.051173;0.090157;0;0.97218;15.438427;26.743146;39.929765
130702;0.177895;115.898148;0;0;0.161062;16.055162;27.271239;40.247861
130703;0.106678;113.087844;0;0;0.103093;15.956186;26.879381;44.171392
130704;0.146432;111.250469;0;0;0.1;15.824113;26.680142;44.565603
130705;0.340308;117.573683;0.009988;0;0.686208;15.563699;27.208562;36.947808
130801;63.19576;81.894087;62.089151;2.803911;40.863613;2.848874;17.622456;32.605051
130802;65.557611;83.734523;66.735628;3.382278;42.772455;3.202463;17.898608;32.32757
130803;59.424902;92.472207;51.574112;2.528318;29.218327;6.554952;21.281989;29.344289
130804;59.325337;87.181576;54.594369;2.774117;30.520635;4.854006;19.718256;30.991886
130805;65.090801;85.737587;60.750544;2.078009;34.869501;4.22878;19.019098;30.967507
130806;62.463064;96.104145;51.443292;2.193325;40.468065;8.030572;22.668047;27.608481
130807;69.659473;88.707969;65.429765;2.523211;39.537031;6.82838;21.405267;27.108252
130808;65.735368;89.982628;62.12504;2.8586;41.601049;5.702606;20.334938;29.699823
130809;68.684405;94.554484;67.6525;3.340522;49.687817;7.481427;21.719139;27.760685
130810;67.911368;88.431902;70.625244;3.640007;49.412178;5.008241;19.55622;30.265333
130811;53.561454;95.62819;44.701717;2.501329;15.244136;7.820416;22.659546;28.071834
130812;55.462986;95.872576;46.357557;2.366466;16.298389;8.2129;22.855932;27.479849
130813;58.725564;89.593834;50.731222;2.074546;24.592526;6.127512;20.950718;29.486364
130901;66.790009;93.054443;55.182144;2.16592;180.244067;4.358413;19.380083;31.999614
130902;70.049887;91.536235;66.25702;3.170778;129.36785;4.869564;19.626606;30.954891
130903;64.559917;97.249663;55.822313;2.630855;63.934468;8.828558;23.167135;26.468399
130904;67.488026;93.834093;53.221536;1.471518;161.948874;5.05297;20.101238;31.159777
130905;69.142245;92.88623;64.706247;2.846609;107.338758;5.218153;19.962015;30.652886
130906;61.024421;95.430877;44.807577;1.96627;138.984209;4.95011;20.058333;31.669254
130907;70.094262;88.300912;65.524671;2.918546;238.347857;3.00496;17.896694;33.371154
130908;66.320304;98.670382;58.185335;2.573511;43.564722;9.602205;23.651553;25.610311
131001;28.083391;99.155411;19.294255;1.042693;53.419674;5.149875;19.828689;34.610617
131002;41.320435;98.145116;28.955594;1.247762;95.849509;5.621346;20.689655;31.486597
131003;63.403095;88.650981;53.538504;2.266214;274.13941;2.672736;17.62192;34.290379
131004;51.270333;92.745385;39.802139;2.231681;161.651661;4.136042;19.171378;32.659055
131005;53.213189;92.295;41.701558;1.531286;169.051516;4.247518;19.216489;32.524122
131006;61.236003;87.465131;46.080287;1.470863;238.72745;1.784626;16.704364;36.022431
131007;33.658213;102.565151;22.980855;1.154389;54.450535;6.982127;21.946606;30.712217
131008;67.125865;86.827019;64.729431;3.425075;228.205904;3.031729;17.738615;33.321379
131101;25.151057;107.966217;13.903181;0.591273;40.657018;11.032778;24.455212;28.443942
131102;28.704978;107.549724;15.966015;0.775013;41.330794;10.784961;24.610197;27.63976
131103;20.268905;107.471991;11.22091;0.558101;31.385798;10.759411;24.274304;29.128229
131104;48.452975;101.026899;30.925039;1.7481;83.018906;7.43886;22.194087;29.552353
131201;1.657974;104.755973;1.251491;0;2.241609;14.68367;24.565944;36.995378
131202;2.723098;108.749886;2.18822;0.00543;2.908595;14.012188;24.802708;33.975323
131203;0.070428;102.345166;0.002307;0;0.354181;16.259112;24.791436;40.262769
140101;0.812801;107.209639;0.958115;0;0.2;16.741885;26.343979;40.305236
140102;3.009419;110.558741;2.639557;0.011057;1.454699;16.685885;27.626658;27.895933
140103;0.027235;112.764386;0;0;0.2;16.422552;26.276706;44.648783
140104;0.047624;111.641509;0;0;0.2;16.284906;26.123585;46.559434
140105;0.728713;108.739755;1;0;0.2;16.815254;26.372034;40.122034
140106;0.243191;110.153437;0.095238;0;0.2;16.547024;26.174702;43.133036
140107;0.422658;114.779712;0.521264;0;0.199943;16.698678;26.891149;41.724224
140108;0.057612;110.40179;0.036649;0;0.2;16.458639;26.144241;44.131675
140109;2.377765;114.520576;2.251039;0;1.009439;16.202567;27.555834;30.432205
140110;8.350346;110.431199;6.913482;0.089154;3.979092;15.200101;26.982287;27.864499
140111;0.909317;109.495706;1;0;0.2;16.964019;26.61986;36.684579
140112;0.380615;108.845398;0.402985;0;0.2;16.545149;26.123694;44.709764
140113;0.081403;112.485325;0.069892;0;0.2;16.456989;26.392204;41.390323
140114;0.065404;109.163869;0;0;0.2;16.339286;26.039286;46.270833
140115;0.734554;113.935522;0.862745;0;0.2;16.814549;27.093804;36.581059
140116;1.285694;114.120696;1.241641;0;0.211845;16.837158;27.506763;32.61345
140117;2.116258;110.310206;1.865208;0;0.872286;16.577437;27.207143;31.227837
140118;0.788816;109.469644;1;0;0.2;16.854397;26.581759;37.49316
140119;1.690252;113.243943;1.599284;0.006849;0.703707;16.492157;27.308824;31.296989
140120;0.91064;110.800997;0.992126;0;0.2;16.929921;26.896161;35.241043
140201;0.897688;110.430521;1;0;0.200823;17.111728;26.840329;35.179218
140202;58.8393;94.685786;43.480633;2.124194;22.574371;7.149444;20.216795;32.654333
140203;43.718942;99.444694;34.576992;1.528064;19.497758;7.825382;20.846686;33.170297
140204;0.89222;113.838092;0.993044;0;0.485034;16.967294;27.198059;32.611118
140205;2.890225;111.510102;2.455212;0.037879;2.222588;16.679721;27.358653;29.761875
140206;0.692821;109.778571;1;0;0.2;17.012195;26.646341;36.626016
140301;0.46662;110.867093;0.410159;0;0.2;16.813343;26.441243;42.084268
140302;6.808553;110.400867;4.987606;0.153406;6.846229;15.854603;27.52619;26.493651
140303;0.963114;111.430741;1;0;0.231959;17.136082;27.140206;33.291753
140304;1.752186;111.120249;1.554588;0.004282;1.007812;17.396766;27.889705;29.661391
140305;0.692142;109.667559;0.997613;0;0.20358;16.990692;26.804177;36.78031
140306;0.089344;116.603919;0.095929;0;0.163407;16.784476;26.912307;43.694027
140307;3.667208;109.128562;2.718983;0.007649;3.125506;17.152181;28.12935;26.436404
140308;1.470741;113.697687;0.977075;0.002076;1.566147;17.197041;28.330339;30.75228
140309;0.934376;111.820351;1;0;0.283102;17.330194;27.442382;32.920914
140310;19.046872;106.280211;13.527922;0.580141;10.704663;13.09258;25.291216;28.840468
140311;0.416007;108.984295;0.186813;0;0.2;16.54011;26.102198;45.427473
140312;0.82082;111.062147;1;0;0.212451;17.064591;26.987549;34.773541
150101;0.454034;86.347214;0.593245;0;0.1;14.954945;22.906593;34.56289
150102;0.209051;95.531604;0.016137;0.003589;0.187147;13.023915;22.648316;34.294968
150103;0.05359;99.198804;0.244669;0.00205;0.132087;12.997429;23.245857;29.803327
150104;0.06595;86.3675;0.419069;0;0.1;14.95;22.6;36.0375
150105;0.548352;82.7;0.675676;0;0.1;15.1;22.8;35.266667
150106;0.163025;98.136629;0.102505;0.023321;0.262351;12.236364;22.736808;30.767874
150107;0.115436;103.980192;0.054552;0.011888;0.313901;11.616571;23.114;27.330286
150108;0.066128;85.894967;0.354729;0;0.1;15.054934;22.682237;35.783276
150109;0.069926;103.873416;0.091071;0.007985;0.225983;12.146104;23.242262;28.897781
150110;0.112088;92.381801;0.223286;0;0.1;14.328643;22.858794;32.692211
150111;0.130387;92.744437;0.485533;0;0.1;14.193636;23.192727;32.321818
150112;0.032924;92.010985;0.186446;0;0.1;14.833333;22.831818;33.147643
150113;0.529508;82.715179;0.646244;0;0.1;15.075;22.73125;35.440972
150114;0.041247;96.125168;0.335422;0;0.1;13.382828;23.194949;31.834848
150115;0.473685;88.60766;0.65249;0;0.1;14.709211;23.063158;34.313743
150116;0.286988;86.856505;0.542844;0;0.1;14.839286;22.814286;35.388095
150117;0.034449;91.576351;0.19411;0;0.1;15.260811;22.813514;33.461824
150118;0.265382;101.54496;0.15492;0.036234;0.36191;11.704233;23.030976;27.855627
150119;0.071587;97.35747;0.605262;0.003871;0.159965;13.596089;23.369883;32.979574
150120;0.468493;81.325;0.553571;0;0.1;15.1;22.45;36.266667
150121;0.539945;82.555263;0.662823;0;0.1;15.1;22.763158;35.37193
150122;0.126903;86.810192;0.461593;0;0.1;14.891026;22.7;35.834661
150123;0.100299;100.120193;0.38091;0.002113;0.150425;12.997795;23.302335;31.110298
150124;0.033406;93.122149;0.822154;0;0.1;15.008403;23.440756;35.410588
150125;0.258533;88.3531;0.334609;0;0.1;14.5633;22.769212;33.778571
150126;0.031275;99.902801;0.582294;0.004976;0.153398;13.256238;23.502376;32.455421
150127;0.059147;101.135558;0.493033;0.000552;0.154766;13.207062;23.568456;32.079049
150128;0.041583;92.501064;0.275722;0;0.1;14.510638;23.029787;33.026891
150129;0.178919;98.313162;0.838781;0;0.1;14.176364;23.729545;33.3475
150130;0.048969;90.604861;0.538701;0;0.1;14.60119;23.078571;34.628061
150131;0.266031;85.33125;0.512928;0;0.1;14.925;22.675;35.861905
150132;0.041353;97.678293;0.12083;0.001979;0.15283;12.757612;22.867388;31.127682
150133;0.048047;91.222308;0.386206;0;0.1;14.7;23.080769;34.421625
150134;0.22051;91.580952;0.513751;0;0.1;14.366667;23.2;33.285185
150135;0.045166;87.975232;0.105192;0;0.1;15.45894;22.608609;34.890224
150136;0.181117;83.336842;0.194092;0;0.1;15.323684;22.439474;36.026316
150137;0.048995;93.463977;0.464546;0;0.1;14.0125;23.2625;31.888636
150138;0.031156;94.994444;0.901077;0;0.1;15.183871;23.698387;35.429032
150139;0.031486;84.407864;0;0;0.1;14.685915;22.188028;36.143505
150140;0.047706;90.553345;0.467907;0;0.1;14.645775;23.037676;34.52154
150141;0.062266;89.288039;0.475717;0;0.1;14.747059;22.9;35.409349
150142;0.071846;89.322482;0.545079;0;0.1;14.679197;23.027372;35.416025
150143;0.089986;93.049467;0.543255;0;0.1;13.720772;23.166728;33.446532
150201;1.29281;85.821508;1.30229;0;0.271677;14.21;23.110687;35.437226
150202;1.047257;98.254796;0.98816;0;0.748974;14.0044;23.775694;33.770234
150203;1.231139;92.123368;1.256266;0;0.444192;14.090622;23.457519;33.757782
150204;1.161585;92.412812;1.040474;0.003519;0.556689;13.613329;23.16213;33.361743
150205;0.703225;79.541066;1;0;0.2;14.455556;22.788889;38.19246
150301;32.759697;62.141233;27.499271;1.406523;23.843559;-2.065721;11.353792;38.343615
150302;26.976183;68.765927;25.37831;2.511088;24.437408;-0.022361;13.532384;36.712137
150303;33.480191;67.644828;21.569923;1.345744;35.207452;-1.361014;12.023188;37.501946
150304;18.506854;91.092246;12.935865;0.970623;11.631598;4.81377;18.436066;32.113279
150305;13.953774;90.663684;7.772294;0.684121;16.728546;5.775521;19.149219;32.274132
150401;18.931485;74.170843;14.827759;1.0993;6.047043;-0.606466;12.861202;34.927018
150402;8.464028;84.807718;4.45061;0.682835;3.239689;3.075495;16.479279;32.282252
150403;4.54472;93.695111;2.473805;0.379505;2.229705;6.820458;19.615411;31.37228
150404;30.388034;66.342904;22.965087;1.346641;12.517803;-3.14567;10.310511;37.643175
150405;16.083831;75.58683;10.968807;0.986571;5.076404;-0.382739;13.109381;34.933401
150406;18.493832;74.638451;11.965426;0.974344;8.469898;-0.071542;13.338095;35.013067
150407;1.674803;99.085687;0.534069;0.216279;1.050903;9.16806;21.586555;29.043177
150501;0.026995;100.217235;0.348486;0;0.113812;13.460112;24.055056;32.398985
150502;0.033067;97.100754;0.715112;0;0.1;13.953507;23.731394;33.706031
150503;0.479198;104.260848;0.257066;0.08879;0.503029;9.878676;22.423943;29.028539
150504;0.031277;93.413411;0.653825;0;0.1;14.131956;23.633669;34.227823
150505;0.055077;101.434834;0.369489;0.008998;0.189258;12.69299;23.424824;31.28567
150506;0.109739;105.765291;0.161293;0.029037;0.307139;10.696019;23.070816;29.552061
150507;0.024283;92.960584;0.950675;0;0.1;14.356047;23.78814;31.905116
150508;0.380475;107.342467;0.238673;0.094853;0.525953;9.657549;22.965;27.722892
150509;0.0645;95.058468;0.855985;0;0.1;14.191466;23.657143;33.376902
